"","id","ID","cycexp","G2_year","YOB","famfriends","cycling_test","walk_test","downtown_test","downtown_tor","traffic_type","turn_num","density"
"1309",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","MV","T13",1.666666667
"1310",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","MV","T14",1
"1311",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","MV","T15",1.333333333
"1312",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","MV","T16",1
"1313",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","MV","T17",1
"1314",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","MV","T18",2
"1315",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","PED","T1",1
"1316",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","PED","T2",2
"1317",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","PED","T3",1
"1318",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","PED","T4",2.333333333
"1319",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","PED","T5",1
"1320",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","PED","T6",2.333333333
"1321",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","PED","T7",1
"1322",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","PED","T8",1
"1323",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","PED","T9",1
"1324",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","PED","T10",1
"1325",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","PED","T11",1
"1326",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","PED","T12",1
"1327",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","PED","T13",1
"1328",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","PED","T14",1
"1329",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","PED","T15",1
"1330",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","PED","T16",1
"1331",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","PED","T17",1
"1332",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","PED","T18",1
"1333",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T1",1
"1334",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T2",1
"1335",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T3",1
"1336",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T4",1
"1337",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T5",1
"1338",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T6",1
"1339",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T7",1
"1340",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T8",1
"1341",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T9",1
"1342",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T10",1
"1343",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T11",1
"1344",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T12",1
"1345",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T13",1.333333333
"1346",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T14",1
"1347",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T15",1
"1348",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T16",1
"1349",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T17",1
"1350",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","CYC","T18",1
"1351",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","MV","T1",2
"1352",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","MV","T2",2.666666667
"1353",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","MV"," T3",1
"1354",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","MV","T4",2
"1355",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","MV","T5",2.333333333
"1356",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","MV","T6",1
"1357",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","MV","T7",1.333333333
"1358",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","MV","T8",2.333333333
"1359",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","MV ","T9",1
"1360",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","MV ","T10",NA
"1361",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","MV","T11",NA
"1362",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","MV","T12",NA
"1363",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","MV","T13",NA
"1364",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","MV","T14",NA
"1365",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","MV","T15",NA
"1366",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","MV","T16",NA
"1367",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","MV","T17",NA
"1368",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","MV","T18",NA
"1369",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","PED","T1",2
"1370",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","PED","T2",2.333333333
"1371",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","PED","T3",1.666666667
"1372",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","PED","T4",2.333333333
"1373",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","PED","T5",1
"1374",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","PED","T6",1
"1375",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","PED","T7",1
"1376",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","PED","T8",1
"1377",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","PED","T9",1
"1378",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","PED","T10",NA
"1379",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","PED","T11",NA
"1380",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","PED","T12",NA
"1381",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","PED","T13",NA
"1382",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","PED","T14",NA
"1383",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","PED","T15",NA
"1384",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","PED","T16",NA
"1385",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","PED","T17",NA
"1386",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","PED","T18",NA
"1387",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","CYC","T1",1
"1388",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","CYC","T2",1.666666667
"1389",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","CYC","T3",1
"1390",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","CYC","T4",1
"1391",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","CYC","T5",1
"1392",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","CYC","T6",1
